,ID,NElive,NEdir,USdir,sad_18,nerve_18,rest_18,hope_18,effort_18,worth_18,ohom,ohom_ot,home,home_ot,live10m,income_18,fs5,fina,Marr10m,resi,rurb,adults,kids_18,empl1_13,empl2_13,empl3_13,empl4_13,empl5_13,empl6_13,empl7_13,empl8_13,empl9_13,empl_ot_13,born1,hisp1,race_1,race_2,race_3,race_4,race_5,race_6,race_ot,sexr_18,sexr_18_ot,sexorien,lgbfriend,degr,jsat,whrs,part,part_ot,poli,poli_ot,vote16,vote16_ot,relgaffil,relgaffil_ot,ratt,relginflu,IMG7_A,IMG7_B,IMG7_C,IMG7_D,IMG7_E,IMG7_F,EMPL,racecat,agyr,scwell,smoke,rzipcod,Comments7,Pwate
82,830275,1,1,1,5,4,4,5,5,5,1,,1,,7,7,5,2,1,1,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,2,18,2,,5,,2,,1,,3,1,2,0,0,0,24,40,2,1,44,2,2,68340,,0.451296257
83,830446,1,1,2,5,4,4,5,4,5,1,,1,,35,5,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,2,2,40,NA,,1,,NA,NEITHER,NA,,3,2,0,4,5,0,3,15,1,1,57,2,2,68701,,1.116824012
84,810197,1,1,2,5,4,4,5,5,5,1,,1,,70,7,3,4,1,1,3,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,0,1,,4,,1,,2,,1,1,12,0,0,12,20,25,5,1,47,1,2,68134,,1.2254611
85,810263,1,2,2,5,5,5,5,5,5,3,,4,ASSISTED LIVING,NA,NA,NA,NA,3,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,NA,2,NA,NA,NA,1,,NA,,NA,OBAMA,2,,NA,2,NA,NA,NA,NA,NA,NA,1,1,39,2,2,NA,,0.308964431
86,810366,1,1,1,5,5,5,5,5,5,2,,1,,10,9,5,1,7,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,1,55,2,,5,,2,,2,,6,5,0,0,0,0,0,0,1,1,78,1,2,68512,,2.609935871
87,810010,1,1,3,4,3,4,5,4,5,2,,1,,61,9,5,1,1,2,3,2,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,3,0,2,,4,,2,,2,,4,2,2,0,0,2,2,10,5,1,56,3,2,68007,,0.722190465
88,850165,4,2,1,3,5,4,5,4,5,1,,1,,65,5,3,3,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,3,0,2,,3,,2,,NA,CHRISTIAN,7,5,0,0,0,0,0,0,5,1,52,2,2,68134,,0.816974066
89,820231,4,2,2,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,NA,1,NA,NA,NA,NA,,1,,1,1,6,NA,NA,1,,2,,1,,1,,2,1,3,0,0,2,2,65,5,2,42,1,2,68142,,0.219858383
90,830269,1,1,3,5,5,4,5,4,5,1,,1,,75,4,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,2,NA,0,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68310,,0.939847684
91,810265,1,1,2,5,3,4,5,4,5,2,,1,,50,6,3,4,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,1,4,40,1,,2,,1,,1,,2,1,NA,NA,NA,NA,NA,45,1,1,64,2,2,68310,,0.939847684
92,850270,1,3,1,5,4,5,5,4,5,1,,1,,55,6,4,4,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,3,70,2,,5,,2,,1,,2,1,2,18,0,0,10,50,1,1,60,2,2,68371,,1.675236019
93,850380,3,2,1,5,5,5,5,5,5,1,,1,,7,9,5,3,1,1,2,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,NA,NA,2,,4,,2,,1,,4,2,0,1,0,0,0,10,5,1,42,1,2,68527,,0.451296257
94,850042,2,1,1,5,4,4,5,4,5,1,,1,,77,7,3,3,6,1,3,0,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,14,3,,4,,2,,1,,4,3,12,NA,NA,12,12,12,2,1,40,2,2,68124,,0.219858383
95,830368,2,2,2,5,5,5,5,5,5,2,,1,,53,8,5,2,3,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,43,3,,3,,3,SANDERS,5,,8,6,0,1,1,20,6,0,1,1,69,2,2,68510,,2.609935871
96,830404,1,1,1,5,5,5,5,5,5,1,,1,,1,6,5,1,1,2,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,1,20,2,,5,,2,,1,,6,3,0,0,0,0,0,1,2,1,50,3,2,68523,,0.451296257
97,830136,1,1,1,4,3,3,5,4,5,2,,1,,5,5,3,4,1,1,3,1,2,NA,1,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,2,12,2,,4,,2,,1,,5,3,0,0,0,0,0,8,2,1,87,2,2,68117,,0.716361837
98,810289,1,3,3,5,5,5,4,4,4,1,,1,,54,3,1,5,3,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,1,60,2,,4,,2,,1,,5,2,0,0,0,0,0,0,1,1,64,1,2,68423,,0.939847684
99,810569,1,1,3,4,5,4,5,5,5,1,,1,,57,4,4,2,4,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,1,10,3,,3,,4,,1,,2,1,0,0,0,0,0,60,2,1,34,2,2,69153,,0.616992096
100,850007,1,1,1,5,5,5,5,5,5,2,,1,,40,6,3,3,1,1,3,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,NA,NA,3,,4,,2,,1,,7,1,0,0,0,0,0,0,5,1,48,2,2,68005,,0.65957515
101,850152,1,1,1,3,3,4,4,3,4,2,,1,,12,9,5,2,1,1,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,1,60,2,,5,,2,,2,,2,4,2,1,0,4,3,50,1,1,77,1,2,68130,,3.274274105
102,810332,2,1,2,5,4,3,5,3,5,2,,3,,24,8,5,2,7,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,1,NA,NA,NA,,1,,1,1,5,5,40,1,,1,,1,,5,,8,6,0,0,0,0,0,0,1,4,92,2,2,68505,,2.609935871
103,810237,1,1,3,5,5,5,5,5,5,5,MOTHER OWNS,1,,64,3,5,2,2,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,2,NA,0,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68144,,0.722190465
104,830504,2,2,2,4,5,5,5,5,5,1,,1,,28,7,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,2,40,3,,3,,1,,1,,6,3,1,1,1,3,1,1,1,1,58,2,1,68822,,1.116824012
105,810006,2,1,3,5,4,4,5,5,5,2,,1,,40,8,5,3,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,NA,NA,NA,3,,3,,1,,1,,5,3,2,1,0,1,2,1,NA,1,63,1,2,NA,,0.722190465
106,850031,1,1,3,5,4,4,5,5,5,1,,1,,34,9,5,1,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,NA,NA,2,,3,,2,,1,,2,1,0,0,0,5,12,70,5,1,38,1,2,68025,,0.308964431
107,860166,1,1,1,5,3,4,5,5,4,3,,1,,61,6,1,4,1,1,3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,3,0,2,,4,,2,,2,,5,1,0,0,0,0,0,9,5,1,56,3,1,68124,,0.361095232
108,860230,2,2,2,4,4,5,5,4,5,2,,1,,11,8,5,2,1,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,45,3,,3,,1,,1,,6,4,1,1,0,0,0,0,1,1,86,2,2,68144,,0.716361837
109,810050,1,1,1,5,5,3,5,5,5,2,,1,,20,8,3,3,1,1,2,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,NA,NA,4,NOT REGISTERED UNDER ANY PARTY,3,,2,,1,,6,3,0,0,0,12,0,0,5,1,53,2,2,68044,,0.816974066
110,860511,4,2,2,5,5,5,4,4,5,2,,1,,12,3,4,4,2,1,3,1,0,NA,1,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,3,15,1,,2,,1,,5,,8,2,0,0,0,0,6,0,2,1,40,2,2,68847,,0.308496048
111,830433,1,3,3,5,4,4,5,5,5,1,,1,,NA,NA,NA,3,4,1,1,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,NA,2,,4,,2,,2,,2,1,24,2,0,52,40,78,5,1,NA,2,2,68637,,0.772939345
112,860056,2,2,2,5,5,5,5,5,5,1,,1,,61,1,1,5,4,1,3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,3,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68046,,0.515470692
113,820078,1,1,1,4,5,5,5,5,5,1,,1,,40,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,,3,2,NA,NA,1,NA,NA,NA,,1,,1,2,2,1,24,2,,1,,2,,NA,NONE ALL THESE,2,1,NA,NA,NA,NA,NA,NA,2,4,47,2,2,68104,,0.219858383
114,810595,1,NA,3,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,NA,2,NA,1,,1,SOMEWHAT SOCIALISTIC,1,,1,,1,1,3,2,2,10,5,60,5,1,49,2,2,69361,,0.308496048
115,810009,3,3,2,5,4,4,5,5,5,2,,1,,20,7,4,3,3,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,1,NA,NA,NA,NA,NA,,1,,1,1,5,3,50,1,,2,,1,,1,,4,4,2,1,4,0,5,18,1,3,68,2,2,68007,,0.515470692
116,810443,2,2,2,5,4,5,5,3,5,2,,1,,71,7,5,2,1,1,2,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,NA,NA,1,,3,,1,,1,,2,1,4,0,0,0,14,52,5,1,47,4,2,68701,,0.747301804
117,810300,1,1,1,4,4,5,5,5,5,1,,1,,32,5,5,1,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,NA,NA,2,,4,,2,,1,,8,2,0,0,0,0,0,0,5,1,51,2,2,68467,,0.617928862
118,860257,1,1,1,5,5,5,5,5,5,2,,4,,40,7,5,3,1,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,1,50,2,,4,,2,,1,,5,3,0,0,0,1,1,3,1,1,67,2,2,68164,,0.515470692
119,820056,1,1,2,5,4,4,5,5,5,2,,1,,60,4,3,3,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,1,32,2,,4,,2,,2,,7,5,0,0,0,0,0,0,1,1,53,3,2,68048,,0.219858383
120,830237,1,3,3,4,4,3,4,5,5,3,,3,,19,5,2,3,1,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,2,NA,NA,1,NA,NA,NA,,1,,1,2,4,2,40,1,,3,,1,,6,HINDI,1,1,0,0,0,0,0,2,1,4,78,2,2,68144,,3.274274105
121,820024,1,1,2,5,4,4,5,4,5,2,,1,,30,8,5,2,1,1,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,40,3,,4,,3,MCMULLEN,1,,2,2,2,1,0,1,2,15,1,1,81,2,2,68022,,3.274274105
122,830187,1,1,1,5,5,5,5,5,5,1,,1,,40,9,5,1,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,3,0,2,,4,,2,,2,,3,3,1,0,0,0,1,4,5,1,48,1,2,68134,,0.439716767
123,840309,1,1,1,5,4,5,5,5,5,2,,1,,6,8,5,2,1,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,6,1,25,2,,5,,2,,1,,3,3,2,0,0,0,0,55,2,1,57,1,2,68461,,0.939847684
124,820229,2,3,3,4,4,3,4,3,5,2,,1,,20,6,3,3,1,1,3,3,0,1,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,55,1,,3,,1,,5,,8,1,0,2,0,0,0,0,1,1,75,1,1,68138,,2.149085511
125,820208,2,2,2,3,4,4,3,4,4,2,,1,,3,8,5,2,1,2,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,2,40,3,,3,COMMON SENSE REGARDLESS OF PARTY AFFILIATION.,1,,5,,8,4,0,0,1,0,2,0,1,1,92,2,2,68513,,1.432723674
126,830204,1,1,2,4,4,5,5,4,5,2,,1,,14,8,4,3,2,1,3,4,0,NA,NA,NA,1,NA,1,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,3,10,3,,3,,1,,2,,4,3,5,0,0,30,30,10,4,1,98,1,2,68135,,2.149085511
127,820553,1,1,1,5,5,5,5,5,5,1,,1,,66,7,5,1,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,1,NA,2,,4,,2,,1,,2,1,4,0,0,12,NA,60,5,1,51,1,2,69101,,0.616992096
128,810558,1,1,2,5,5,5,5,5,5,2,,1,,25,6,4,4,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,3,9,2,,5,,2,,1,,5,1,0,0,0,0,0,2,1,1,66,2,2,69101,,0.558412006
129,820559,1,1,2,5,5,5,5,5,5,1,,1,,48,2,4,2,4,1,3,2,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,NA,2,,5,,2,,1,LCMS LUTHERAN,1,1,6,0,0,15,20,215,5,1,44,1,2,69127,,0.616992096
130,820085,2,1,1,5,5,5,5,5,5,1,,1,,76,3,4,3,4,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,1,NA,NA,,2,,1,1,1,1,32,3,,3,,3,SANDERS,5,,8,3,0,0,0,0,0,0,2,4,42,2,2,68104,,0.816974066
131,860431,1,1,2,4,5,5,5,5,5,1,,3,,50,9,4,2,1,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,1,20,1,,3,,1,,2,,1,1,2,0,0,12,4,90,2,1,52,2,2,68701,,0.616992096
132,860422,1,1,3,5,4,4,5,4,5,1,,1,,60,6,5,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,1,40,3,,3,,4,,2,,2,2,2,0,0,3,5,52,1,1,58,2,2,68638,,0.772939345
133,840189,3,1,1,5,5,5,5,5,5,1,,1,,16,6,5,3,3,1,3,1,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,10,2,,5,,2,,2,,1,1,0,0,0,52,120,365,2,1,53,1,2,68107,,0.408487033
134,850444,2,3,2,5,5,5,5,5,5,1,,1,,69,NA,4,4,1,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,1,25,1,,NA,,1,,2,,2,2,0,0,0,0,0,1,2,1,49,3,2,68801,,0.616992096
135,840518,3,3,2,1,2,3,3,3,4,1,,1,,15,5,1,5,1,1,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,4,20,2,,3,,2,,1,LUTHERAN,5,1,12,0,0,0,0,2,2,1,59,2,2,68879,,1.159409017
136,820334,2,2,2,4,2,3,2,5,4,3,,4,,27,5,5,2,1,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,2,42,1,,1,,1,,5,,8,6,0,0,0,0,1,0,1,1,91,3,2,68504,,0.649474609
137,850127,4,2,2,4,4,5,5,5,5,1,,1,,24,6,5,1,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,4,40,1,,4,,2,,2,,4,3,NA,NA,NA,NA,NA,NA,1,1,49,2,2,68123,,0.816974066
138,860238,3,1,3,3,3,3,4,3,4,2,,1,,22,8,2,5,1,1,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,1,I DONT WORK WHEN IM SLEEPING,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,4,70,2,,3,,2,,1,SEVENTH DAY ADVENTIST,7,3,2,0,0,12,2,0,1,1,81,3,2,68147,,2.149085511
139,810570,1,3,2,4,4,4,5,4,5,1,,1,,42,6,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,2,3,,3,,1,,1,,6,3,50,5,1,1,50,2,5,1,52,2,2,69153,,0.616992096
140,810586,1,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,1,40,2,,5,,2,,1,EVANGELICAL,2,1,3,1,2,8,4,NA,1,1,57,2,2,69345,,0.386469672
141,830561,1,3,1,5,5,5,5,5,5,1,,1,,38,8,4,2,1,1,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,1,40,2,,4,,2,,6,MORMON,4,4,0,0,0,12,NA,NA,1,1,78,2,2,69101,,2.899474537
142,810588,2,1,1,3,3,3,4,4,4,2,,2,,46,2,3,3,4,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,2,40,2,,4,,2,,1,,5,2,NA,2,1,NA,NA,4,1,1,54,1,1,69356,,0.386469672
143,830574,1,1,1,5,5,5,5,5,5,3,,4,,2,4,5,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,NA,NA,2,,5,,2,,1,,4,2,2,2,1,3,5,13,5,1,50,2,2,69162,,0.373650902
144,810574,1,3,3,5,5,5,5,5,5,2,,1,,26,6,5,3,1,1,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,2,1,72,2,,4,,2,,6,,8,3,0,0,0,0,0,0,1,1,68,3,2,69101,,0.386469672
145,860268,1,1,3,5,5,5,5,5,5,2,,1,,2,8,3,4,1,2,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,2,40,2,,3,,2,,1,,3,3,0,0,0,2,0,45,1,1,64,3,2,68313,,0.939847684
146,820006,1,1,1,5,5,4,5,5,5,2,,1,,40,7,5,2,1,1,3,2,0,NA,1,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,4,3,32,2,,4,,2,,1,,7,3,0,0,0,0,0,0,2,1,48,2,2,68005,,0.439716767
147,810535,2,2,2,5,5,5,5,3,5,3,,1,,47,2,5,1,3,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,3,16,1,,1,,1,,1,,3,5,0,0,0,50,36,24,8,1,71,3,2,68949,,0.782418867
148,830506,3,2,1,5,3,3,5,4,5,1,,1,,55,7,3,5,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,3,50,2,,4,,2,,1,,3,1,30,0,0,4,30,50,1,1,57,2,2,68826,,1.116824012
149,820428,1,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.373650902
150,810056,1,1,2,5,5,5,5,5,5,1,,1,,39,9,5,1,1,1,3,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,1,20,2,,3,,3,RYAN,1,,2,1,3,0,0,0,4,52,2,1,58,1,2,68046,,0.722190465
151,840280,1,1,2,4,4,4,5,4,5,3,,1,,39,6,5,2,1,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,3,40,2,,3,,1,,1,,2,1,4,1,0,20,12,50,1,1,57,2,2,68310,,0.933302995
152,810492,1,3,2,5,5,5,5,5,5,1,,1,,53,7,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,NA,NA,1,,3,,1,,1,,3,2,0,0,0,0,5,40,5,1,47,2,2,68803,,0.616992096
153,840171,1,3,1,5,5,4,5,5,5,2,,1,,40,7,4,2,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,1,40,1,,3,,2,,2,,2,2,0,0,0,0,0,52,1,1,56,2,2,68127,,0.722190465
154,830200,1,1,1,5,4,4,5,5,5,1,,1,,69,6,5,1,3,1,3,1,0,NA,1,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,16,2,,4,,2,,3,,6,2,6,2,0,6,6,2,2,1,48,2,2,68135,,0.408487033
155,840226,5,2,2,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,5,40,1,,3,,1,,1,,7,4,2,0,0,0,2,1,1,1,61,4,2,68136,,0.361095232
156,820470,1,1,NA,5,5,5,5,5,5,1,,1,,65,3,5,2,2,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,NA,0,3,,4,,4,,1,,7,4,0,0,0,12,0,0,5,1,48,2,2,68803,,0.373650902
157,840387,2,3,2,5,5,5,5,5,5,1,,3,,15,2,4,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,3,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,NA,0,1,,3,,1,,2,,5,2,0,0,0,0,0,NA,5,1,42,2,1,68524,,0.308964431
158,860516,1,3,1,5,3,4,4,2,4,3,,4,,7,2,2,4,3,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,NA,0,2,,3,,2,,1,,7,3,0,0,0,0,0,0,5,1,38,3,2,68850,,0.373650902
159,860388,2,1,3,5,5,5,5,5,5,3,,3,,20,1,3,1,1,1,3,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,2,,1,2,3,3,17,3,,2,,1,,1,,8,1,0,0,0,0,0,0,2,1,47,1,2,68521,,0.308964431
160,850256,1,1,1,5,4,4,5,5,5,1,,1,,71,NA,5,2,1,1,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,3,1,2,1,72,2,,3,,4,,1,,2,1,6,0,0,18,6,52,1,1,46,1,2,68331,,0.676944385
161,810034,3,3,2,5,5,5,5,5,5,2,,1,,37,6,4,3,1,1,3,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,2,3,30,3,,3,,4,,5,,8,6,0,0,0,0,1,0,2,1,80,2,2,68025,,1.432723674
162,830128,1,1,2,5,4,3,5,4,5,2,,1,,18,8,5,2,3,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,2,45,1,,2,,1,,5,,8,6,2,4,0,2,2,0,1,1,76,1,1,68116,,0.716361837
163,860039,1,3,1,5,5,5,5,5,5,1,,1,,82,7,5,1,4,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,1,50,2,,5,,2,,1,,2,1,12,1,0,1,1,52,1,1,36,1,2,68025,,0.225648128
164,830206,1,1,2,4,5,4,5,4,5,2,,1,,10,7,5,1,1,1,3,2,2,NA,1,NA,NA,NA,NA,1,NA,1,WORK FROM HOME,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,4,1,15,2,,5,,2,,1,NON-DENOMINATIONAL CHRISTIAN,5,1,0,0,0,0,0,4,2,1,89,1,2,68135,,1.432723674
